,PubchemFP10,PubchemFP13,PubchemFP16,PubchemFP17,PubchemFP19,PubchemFP178,PubchemFP207,PubchemFP228,PubchemFP261,PubchemFP283,PubchemFP299,PubchemFP308,PubchemFP344,PubchemFP346,PubchemFP352,PubchemFP393,PubchemFP408,PubchemFP535,PubchemFP545,PubchemFP564,PubchemFP567,PubchemFP600,PubchemFP630,PubchemFP654,PubchemFP684,PubchemFP692,PubchemFP758,PubchemFP779,PubchemFP807,PubchemFP818
155,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,1.4294521094927715,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,3.3671705982676077,3.2718692218865053,-0.046854985665012165,2.7018512172212596
576,0.42736692320140096,-0.3245410243918589,2.390237497429418,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,1.7383976621354682,1.4294521094927715,0.4092910719594036,-0.8539125638299666,0.6377928041432808,1.7695258459420742,-0.13774329125483492,1.367870309053434,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
362,0.42736692320140096,3.0812745534215567,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,-0.5092252397786133,1.2479675353099833,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,2.7018512172212596
680,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,1.7383976621354682,1.4294521094927715,0.4092910719594036,1.1710800875382399,0.6377928041432808,1.7695258459420742,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
137,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
522,0.42736692320140096,-0.3245410243918589,2.390237497429418,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,3.042766334487769,0.3739321041003351,1.7383976621354682,1.4294521094927715,0.4092910719594036,1.1710800875382399,0.6377928041432808,1.7695258459420742,-0.13774329125483492,1.367870309053434,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,3.0054894830904053,1.7801544235513664,1.8701702986126176,3.3671705982676077,-0.3056356877929909,-0.046854985665012165,2.7018512172212596
483,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,-1.5933485776572809,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,1.4294521094927715,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,1.2479675353099833,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,2.7018512172212596
369,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,1.4294521094927715,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
530,-2.3399096788048337,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,-2.674282280217575,-0.5752423750798125,-0.6995687322150593,-2.4432489944446845,-0.8539125638299666,-1.567907310185565,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
265,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,-1.5933485776572809,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,1.2479675353099833,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
834,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,1.4294521094927715,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,3.3671705982676077,3.2718692218865053,-0.046854985665012165,2.7018512172212596
90,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,1.4294521094927715,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
744,-2.3399096788048337,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,-1.5933485776572809,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,-2.674282280217575,-0.5752423750798125,1.4294521094927715,-2.4432489944446845,-0.8539125638299666,-1.567907310185565,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
715,0.42736692320140096,3.0812745534215567,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
574,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,2.7018512172212596
726,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,1.2479675353099833,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
598,0.42736692320140096,3.0812745534215567,2.390237497429418,5.008564094200481,0.6276090580695853,1.0505649127706007,5.008564094200481,-0.033113308926626096,3.042766334487769,0.3739321041003351,1.7383976621354682,1.4294521094927715,0.4092910719594036,-0.8539125638299666,0.6377928041432808,1.7695258459420742,-0.13774329125483492,1.367870309053434,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,3.3671705982676077,3.2718692218865053,-0.046854985665012165,2.7018512172212596
458,0.42736692320140096,-0.3245410243918589,2.390237497429418,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,3.042766334487769,0.3739321041003351,1.7383976621354682,1.4294521094927715,0.4092910719594036,-0.8539125638299666,0.6377928041432808,1.7695258459420742,-0.13774329125483492,-0.7310634592924236,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,3.0054894830904053,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,3.2718692218865053,-0.046854985665012165,2.7018512172212596
850,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,1.4294521094927715,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,2.8513154858766505,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
683,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,1.7383976621354682,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,0.6377928041432808,1.7695258459420742,-0.13774329125483492,1.367870309053434,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,3.3671705982676077,-0.3056356877929909,-0.046854985665012165,2.7018512172212596
872,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,1.4294521094927715,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,2.8513154858766505,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
10,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,-1.5933485776572809,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,1.4294521094927715,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
760,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,1.4294521094927715,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
244,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,1.4294521094927715,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,2.8513154858766505,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
785,-2.3399096788048337,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
906,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,1.7383976621354682,-0.6995687322150593,0.4092910719594036,1.1710800875382399,0.6377928041432808,1.7695258459420742,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
31,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,-1.567907310185565,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
586,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,3.2718692218865053,-0.046854985665012165,-0.3701166050988026
636,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,-0.5092252397786133,1.2479675353099833,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,2.7018512172212596
86,-2.3399096788048337,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,-1.5933485776572809,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,-2.674282280217575,-0.5752423750798125,1.4294521094927715,-2.4432489944446845,-0.8539125638299666,-1.567907310185565,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
884,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,3.0054894830904053,1.7801544235513664,1.8701702986126176,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
257,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,1.7383976621354682,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,0.6377928041432808,1.7695258459420742,-0.13774329125483492,-0.7310634592924236,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
54,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
83,-2.3399096788048337,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,-2.674282280217575,-0.5752423750798125,-0.6995687322150593,-2.4432489944446845,-0.8539125638299666,-1.567907310185565,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
277,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,1.2479675353099833,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
58,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,1.4294521094927715,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,1.2479675353099833,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
204,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,-0.29698524943003934,3.2718692218865053,-0.046854985665012165,-0.3701166050988026
282,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,2.7018512172212596
164,-2.3399096788048337,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,-2.674282280217575,-0.5752423750798125,-0.6995687322150593,-2.4432489944446845,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,2.8513154858766505,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
711,-2.3399096788048337,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,-2.674282280217575,1.7383976621354682,1.4294521094927715,-2.4432489944446845,-0.8539125638299666,-1.567907310185565,-0.5651231386606914,7.25988170378424,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
334,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
222,-2.3399096788048337,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,-2.674282280217575,-0.5752423750798125,-0.6995687322150593,-2.4432489944446845,-0.8539125638299666,-1.567907310185565,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
403,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,-1.5933485776572809,-0.95186883537044,-0.19965802197837906,30.199337741083,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,-1.567907310185565,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
555,-2.3399096788048337,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,-2.674282280217575,-0.5752423750798125,-0.6995687322150593,-2.4432489944446845,-0.8539125638299666,-1.567907310185565,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
786,-2.3399096788048337,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,-2.674282280217575,-0.5752423750798125,1.4294521094927715,-2.4432489944446845,-0.8539125638299666,-1.567907310185565,-0.5651231386606914,-0.13774329125483492,-0.7310634592924236,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,-0.5617490183829239,-0.5347106628427626,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
878,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,1.0505649127706007,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,1.7383976621354682,-0.6995687322150593,0.4092910719594036,-0.8539125638299666,0.6377928041432808,1.7695258459420742,-0.13774329125483492,1.367870309053434,1.9637675470185885,1.2479675353099833,-0.3507153119159472,1.970368732287556,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,3.3671705982676077,-0.3056356877929909,-0.046854985665012165,2.7018512172212596
493,0.42736692320140096,-0.3245410243918589,-0.41836846801853383,-0.19965802197837906,0.6276090580695853,-0.95186883537044,-0.19965802197837906,-0.033113308926626096,-0.32864830554540225,0.3739321041003351,-0.5752423750798125,-0.6995687322150593,0.4092910719594036,1.1710800875382399,0.6377928041432808,-0.5651231386606914,-0.13774329125483492,1.367870309053434,-0.5092252397786133,-0.8013028958734967,-0.3507153119159472,-0.5075192189225523,-0.0940200989444537,-0.3327245048190108,1.7801544235513664,1.8701702986126176,-0.29698524943003934,-0.3056356877929909,-0.046854985665012165,-0.3701166050988026
